"sequenceid","deploymentid","samplingpoint","projectname","organisationname","isblank","issetuppickup","isunknown","sequencestart","sequenceend","countassets","link"
"8bcf8a7e-61b1-4611-9a8e-eaf2d3f4342c","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:11 12:20:36""","""2018:05:11 12:21:05""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/8bcf8a7e-61b1-4611-9a8e-eaf2d3f4342c"
"32d914ac-1904-428b-983b-e15eee9eacb4","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:15 11:55:31""","""2018:05:15 11:56:00""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/32d914ac-1904-428b-983b-e15eee9eacb4"
"ee4e5896-0c31-4dcb-93c8-8cbf96d203fb","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:15 12:06:02""","""2018:05:15 12:06:30""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ee4e5896-0c31-4dcb-93c8-8cbf96d203fb"
"d82bebc4-08cc-449b-9964-dca5d5e98bd4","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:23 11:34:10""","""2018:05:23 11:35:13""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/d82bebc4-08cc-449b-9964-dca5d5e98bd4"
"c9fa6f55-2198-4dde-975b-3eae146c8366","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:21 10:06:47""","""2018:05:21 10:07:39""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/c9fa6f55-2198-4dde-975b-3eae146c8366"
"70ce6a4b-eb3d-4807-bc82-98724ba222ac","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:25 18:11:59""","""2018:06:25 18:12:19""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/70ce6a4b-eb3d-4807-bc82-98724ba222ac"
"3bd112b8-5e88-45b3-8305-c80b9e263025","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:23 11:49:44""","""2018:05:23 11:50:17""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/3bd112b8-5e88-45b3-8305-c80b9e263025"
"31073991-403a-416b-bd02-ce79d9ac8a19","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:26 12:06:07""","""2018:05:26 12:06:51""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/31073991-403a-416b-bd02-ce79d9ac8a19"
"df7df4b3-d22c-4a93-809a-40b0ee912d78","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:26 12:13:07""","""2018:05:26 12:13:56""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/df7df4b3-d22c-4a93-809a-40b0ee912d78"
"750a9a15-c148-4243-a15a-32d756f81f4f","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:05 10:13:08""","""2018:07:05 10:13:57""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/750a9a15-c148-4243-a15a-32d756f81f4f"
"2d6a56d8-9be8-4cb2-bacc-64c2c9f31066","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:14 14:26:34""","""2018:06:14 14:27:20""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/2d6a56d8-9be8-4cb2-bacc-64c2c9f31066"
"cf0f2d83-6b11-4a25-aa3b-6dca61219cd0","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:02 15:29:57""","""2018:07:02 15:30:47""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/cf0f2d83-6b11-4a25-aa3b-6dca61219cd0"
"d7f3c8cc-03cd-4b1a-b6c2-3dd077f6f013","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:18 13:26:26""","""2018:06:18 13:27:07""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/d7f3c8cc-03cd-4b1a-b6c2-3dd077f6f013"
"49314d7b-a054-4d57-a05d-4976b28ce87f","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:18 13:33:58""","""2018:06:18 13:34:17""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/49314d7b-a054-4d57-a05d-4976b28ce87f"
"05521a8b-0a29-400f-acb1-7fd1d0298709","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:24 13:51:05""","""2018:06:24 13:51:46""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/05521a8b-0a29-400f-acb1-7fd1d0298709"
"c47c3396-b93f-40c1-afbe-05d59ec1b88d","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:14 16:02:42""","""2018:07:14 16:03:32""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/c47c3396-b93f-40c1-afbe-05d59ec1b88d"
"63895aca-e2fa-45ad-a822-17aff8f72c00","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:25 18:02:25""","""2018:06:25 18:03:17""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/63895aca-e2fa-45ad-a822-17aff8f72c00"
"d76dc32c-1107-43c2-9bbc-83ec259211ce","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:29 17:46:31""","""2018:06:29 17:47:15""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/d76dc32c-1107-43c2-9bbc-83ec259211ce"
"ec0c6f77-1321-4f8b-a31e-ce288d0c0569","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:02 15:57:22""","""2018:07:02 15:58:10""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ec0c6f77-1321-4f8b-a31e-ce288d0c0569"
"dabedab0-e8cd-41a2-9c9e-07a83a8e5b19","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:12 18:01:33""","""2018:07:12 18:02:11""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/dabedab0-e8cd-41a2-9c9e-07a83a8e5b19"
"80331785-324c-4f1a-90c2-0999a5e2159b","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:17 19:11:31""","""2018:07:17 19:11:55""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/80331785-324c-4f1a-90c2-0999a5e2159b"
"30d8232e-21c6-4c9b-bf49-9de13098b94a","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:03 08:12:35""","""2018:07:03 08:13:01""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/30d8232e-21c6-4c9b-bf49-9de13098b94a"
"7114ada5-8adf-4264-a3b4-247d550dda71","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:03 09:04:46""","""2018:07:03 09:05:09""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/7114ada5-8adf-4264-a3b4-247d550dda71"
"1efca262-ce47-43f7-9169-8d3f01e093c7","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:04 12:14:09""","""2018:07:04 12:14:26""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/1efca262-ce47-43f7-9169-8d3f01e093c7"
"d8aab815-7d65-42cb-ab38-1a41960e8231","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:11 10:48:21""","""2018:07:11 10:48:43""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/d8aab815-7d65-42cb-ab38-1a41960e8231"
"41f40a52-5bc1-4feb-b92a-4f8c2919c93b","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:06 08:49:34""","""2018:07:06 08:50:17""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/41f40a52-5bc1-4feb-b92a-4f8c2919c93b"
"d1ae40ce-d1fa-4560-81fd-e1e5c7d7784a","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:13 13:11:05""","""2018:07:13 13:11:35""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/d1ae40ce-d1fa-4560-81fd-e1e5c7d7784a"
"65a1c568-decb-4c48-8e23-2cf404643e63","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:09 17:07:42""","""2018:07:09 17:08:33""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/65a1c568-decb-4c48-8e23-2cf404643e63"
"267d96ff-d7d9-47fe-a40d-3dcf15ba31cc","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:13 13:55:42""","""2018:07:13 13:56:23""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/267d96ff-d7d9-47fe-a40d-3dcf15ba31cc"
"f9dfb0a2-23f2-4f6f-a94a-405f9f30bbec","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:12 17:44:46""","""2018:07:12 17:45:14""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/f9dfb0a2-23f2-4f6f-a94a-405f9f30bbec"
"aed93cf1-798e-4cb3-8bac-7cb532c82c29","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:12 18:26:13""","""2018:07:12 18:26:40""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/aed93cf1-798e-4cb3-8bac-7cb532c82c29"
"94ed6fea-57b0-4bf1-882c-cfd791bf9ff1","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:13 14:25:59""","""2018:07:13 14:26:31""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/94ed6fea-57b0-4bf1-882c-cfd791bf9ff1"
"2265d908-1cb4-4282-b3e5-e72bcd97ba9a","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:13 14:31:03""","""2018:07:13 14:31:35""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/2265d908-1cb4-4282-b3e5-e72bcd97ba9a"
"98dfbe47-b1d5-41d0-980f-6aea39f99824","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:14 16:09:33""","""2018:07:14 16:10:22""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/98dfbe47-b1d5-41d0-980f-6aea39f99824"
"3f697c4c-3bfc-4d4f-93a7-b037657be36d","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:15 14:04:39""","""2018:07:15 14:05:06""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/3f697c4c-3bfc-4d4f-93a7-b037657be36d"
"3f58fdd7-06ae-49af-a85b-853ae2c0cdb2","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:23 15:46:47""","""2018:07:23 15:47:07""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/3f58fdd7-06ae-49af-a85b-853ae2c0cdb2"
"75261eea-647c-4331-b821-8a31c603fe6d","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:14 16:20:27""","""2018:07:14 16:21:00""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/75261eea-647c-4331-b821-8a31c603fe6d"
"a59a1fea-efe4-46dd-b5b9-65bb3b034743","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:17 19:14:15""","""2018:07:17 19:14:50""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a59a1fea-efe4-46dd-b5b9-65bb3b034743"
"017be2aa-1482-47d6-86f9-f6a77ca28a6d","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:17 19:18:14""","""2018:07:17 19:19:14""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/017be2aa-1482-47d6-86f9-f6a77ca28a6d"
"1e5b3cbe-2aa4-4b4e-b2a6-e1634d02b490","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:17 19:21:22""","""2018:07:17 19:22:06""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/1e5b3cbe-2aa4-4b4e-b2a6-e1634d02b490"
"c1d4307d-4f42-4d9d-b8bb-c8c60ebbb7cc","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:21 14:03:24""","""2018:07:21 14:04:09""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/c1d4307d-4f42-4d9d-b8bb-c8c60ebbb7cc"
"fa6fa029-8e04-4b76-8a7a-b904908c45ff","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:19 18:51:51""","""2018:07:19 18:52:43""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/fa6fa029-8e04-4b76-8a7a-b904908c45ff"
"610ba0cc-6d4f-4c2a-bd54-3bf9cf1bd63d","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:19 18:54:37""","""2018:07:19 18:55:12""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/610ba0cc-6d4f-4c2a-bd54-3bf9cf1bd63d"
"2d96da5a-3aa1-40fc-9aae-735b905d96ef","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:24 18:38:42""","""2018:07:24 18:39:48""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/2d96da5a-3aa1-40fc-9aae-735b905d96ef"
"1956d0d3-541b-4e6d-b930-4ee27697b6d0","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:19 19:17:29""","""2018:07:19 19:18:37""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/1956d0d3-541b-4e6d-b930-4ee27697b6d0"
"f10ebec5-9b0b-4685-af26-bca814ee2d07","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:24 11:55:07""","""2018:07:24 11:55:34""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/f10ebec5-9b0b-4685-af26-bca814ee2d07"
"41e4d36b-85da-4923-807d-d318edc3736e","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:24 18:15:23""","""2018:07:24 18:16:04""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/41e4d36b-85da-4923-807d-d318edc3736e"
"07ac9492-ac47-496e-a76a-9b0004784731","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:18 11:54:02""","""2018:05:18 11:57:57""","200","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/07ac9492-ac47-496e-a76a-9b0004784731"
"30fd9c81-c858-4a07-8d7b-4d8219d10dbc","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:30 07:54:03""","""2018:06:30 08:04:05""","560","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/30fd9c81-c858-4a07-8d7b-4d8219d10dbc"
"e70685ad-920a-4ee4-9363-c3e9acb70b5b","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:12 12:31:32""","""2018:04:12 12:32:38""","80","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/e70685ad-920a-4ee4-9363-c3e9acb70b5b"
"c558034c-16ac-4467-9f67-e20698ee15db","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:04 12:54:04""","""2018:07:04 12:56:05""","80","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/c558034c-16ac-4467-9f67-e20698ee15db"
"69067ace-97bc-4a93-b555-827795fbe607","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:25 11:24:31""","""2018:04:25 11:28:14""","150","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/69067ace-97bc-4a93-b555-827795fbe607"
"e6097f98-57a3-41a7-8cad-ba8dab3455bb","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:05 13:34:52""","""2018:05:05 13:36:21""","50","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/e6097f98-57a3-41a7-8cad-ba8dab3455bb"
"daf48f2f-8438-4310-9842-3db23bd8968e","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:18 12:01:47""","""2018:05:18 12:03:59""","80","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/daf48f2f-8438-4310-9842-3db23bd8968e"
"bde8d348-aa33-4b89-b633-9de05963002d","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:27 17:19:45""","""2018:05:27 17:22:19""","150","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/bde8d348-aa33-4b89-b633-9de05963002d"
"cec56980-714c-4682-bbf6-7045051b1e36","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:25 18:21:10""","""2018:06:25 18:22:40""","60","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/cec56980-714c-4682-bbf6-7045051b1e36"
"3e20ee5c-6c0d-466c-b3e9-4b879d14490e","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:21 11:38:43""","""2018:04:21 11:41:33""","110","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/3e20ee5c-6c0d-466c-b3e9-4b879d14490e"
"4c7bf307-a190-408d-808d-2e395f2f3fb6","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:24 09:46:40""","""2018:04:24 09:46:47""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/4c7bf307-a190-408d-808d-2e395f2f3fb6"
"57eeb3c7-9245-4cc0-8915-d9052a0e22a0","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:11 12:04:39""","""2018:05:11 12:07:12""","130","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/57eeb3c7-9245-4cc0-8915-d9052a0e22a0"
"7ac64817-b14b-4545-b5c6-48d8101f4e99","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:21 14:09:13""","""2018:07:21 14:10:19""","50","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/7ac64817-b14b-4545-b5c6-48d8101f4e99"
"3c1500e5-c59e-40e6-9fe6-d813f61e2589","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:12 11:47:01""","""2018:04:12 11:48:48""","100","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/3c1500e5-c59e-40e6-9fe6-d813f61e2589"
"597c9522-79e3-4718-9a71-7ce84a615075","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:14 13:12:18""","""2018:04:14 13:12:24""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/597c9522-79e3-4718-9a71-7ce84a615075"
"843f7a07-8634-472a-8919-501574efdd8e","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:14 12:18:31""","""2018:06:14 12:18:37""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/843f7a07-8634-472a-8919-501574efdd8e"
"6c7faf9b-a377-4838-91d1-5e53ff923aa1","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:19 13:00:07""","""2018:04:19 13:00:13""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/6c7faf9b-a377-4838-91d1-5e53ff923aa1"
"fa00f923-f42d-4bb2-92e9-c9003d47b4de","ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:20 13:53:10""","""2018:04:20 13:54:04""","50","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/fa00f923-f42d-4bb2-92e9-c9003d47b4de"
