Observation id	Observation date	Description	Media file	Total length	FPS	Coder ID	Subject	Behavior	Behavioral category	Modifiers	Behavior type	Start (s)	Stop (s)	Duration (s)	Comment start	Comment stop
EXP-ANV-01-R11__2022-03-22__07-08-14	2023-01-03 12:46:09		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-08-14.MP4	60.890	29.97	ZG	juvenileunknown	reposit	Behavior	peel	POINT	49.883	49.883	NA		
EXP-ANV-01-R11__2022-03-25__17-56-18	2023-01-03 15:09:41		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-56-18.MP4	60.830	29.97	ZG	BAL	seqend	Sequence info	opened|None|None|None	POINT	49.917	49.917	NA		
EXP-ANV-01-R11__2022-04-22__17-27-53	2023-01-03 16:22:25		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-27-53.MP4	60.860	29.97	ZG	BAL	pound	Behavior	stand|None|None	POINT	49.950	49.950	NA		
EXP-ANV-01-R11__2022-04-25__12-45-10	2023-01-04 13:39:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-45-10.MP4	60.860	29.97	ZG	ZIM	pound	Behavior	stand|None|None	POINT	50.207	50.207	NA		
EXP-ANV-01-R11__2022-04-25__13-29-06	2023-01-04 15:29:59		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-29-06.MP4	60.830	29.97	ZG	ZIM	reposit	Behavior	peel	POINT	50.317	50.317	NA		
EXP-ANV-01-R11__2022-04-25__12-43-56	2023-01-04 13:22:39		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-43-56.MP4	60.860	29.97	ZG	TOM	seqend	Sequence info	opened|noscrounging|nodisplacement|noattention	POINT	50.450	50.450	NA		
EXP-ANV-01-R11__2022-04-22__17-30-24	2023-01-03 16:28:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-30-24.MP4	60.890	29.97	ZG	BAL	seqstart	Sequence info	almendrabrown	POINT	50.517	50.517	NA		
EXP-ANV-01-R11__2022-04-22__17-30-24	2023-01-03 16:28:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-30-24.MP4	60.890	29.97	ZG	BAL	hammerstone	Sequence info	onanvil|None|None|e_onanvil	POINT	50.518	50.518	NA	DWA_A	
EXP-ANV-01-R11__2022-03-16__17-06-05	2023-01-02 14:25:31		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-06-05.MP4	60.860	29.97	ZG	BAL	pound	Behavior	stand|None|None	POINT	50.611	50.611	NA		
EXP-ANV-01-R11__2022-04-25__12-41-20	2023-01-04 12:59:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-41-20.MP4	60.861	29.97	ZG	BAL	pound	Behavior	crouch|None|None	POINT	50.651	50.651	NA		
EXP-ANV-01-R11__2022-03-16__16-59-52	2023-01-02 13:41:19		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__16-59-52.MP4	60.860	29.97	ZG	BAL	pound	Behavior	stand|1foot|overhead	POINT	50.684	50.684	NA		
EXP-ANV-01-R11__2022-03-22__07-08-14	2023-01-03 12:46:09		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-08-14.MP4	60.890	29.97	ZG	juvenileunknown	reposit	Behavior	item	POINT	50.817	50.817	NA		
EXP-ANV-01-R11__2022-03-16__17-06-05	2023-01-02 14:25:31		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-06-05.MP4	60.860	29.97	ZG	BAL	misstrike	Behavior	itemflies	POINT	51.111	51.111	NA		
EXP-ANV-01-R11__2022-03-25__18-09-55	2023-01-03 15:37:26		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-09-55.MP4	60.860	29.97	ZG	SPT	seqend	Sequence info	abandoned|None|None|None	POINT	51.218	51.218	NA	inspects it and throws it aside	
EXP-ANV-01-R11__2022-03-20__11-43-12	2023-01-03 12:08:56		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-20__11-43-12.MP4	60.860	29.97	ZG	SPT	seqstart	Sequence info	almendragreen	POINT	51.314	51.314	NA		
EXP-ANV-01-R11__2022-03-20__11-43-12	2023-01-03 12:08:56		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-20__11-43-12.MP4	60.860	29.97	ZG	SPT	hammerstone	Sequence info	onanvil|None|None|e_onanvil	POINT	51.315	51.315	NA	DWA_A	
EXP-ANV-01-R11__2022-03-22__07-08-14	2023-01-03 12:46:09		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-08-14.MP4	60.890	29.97	ZG	juvenileunknown	pound	Behavior	stand|None|None	POINT	51.418	51.418	NA		
EXP-ANV-01-R11__2022-04-22__17-27-53	2023-01-03 16:22:25		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-27-53.MP4	60.860	29.97	ZG	BAL	pound	Behavior	stand|None|None	POINT	51.485	51.485	NA		
EXP-ANV-01-R11__2022-03-16__17-12-40	2023-01-02 16:24:11		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-12-40.MP4	60.930	29.97	ZG	TOM	seqend	Sequence info	opened|scrounging|None|socialattention	POINT	51.685	51.685	NA		
EXP-ANV-01-R11__2022-03-25__17-47-34	2023-01-03 14:39:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-47-34.MP4	60.860	29.97	ZG	SMG	seqstart	Sequence info	almendrabrown	POINT	51.785	51.785	NA		
EXP-ANV-01-R11__2022-03-25__17-47-34	2023-01-03 14:39:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-47-34.MP4	60.860	29.97	ZG	SMG	hammerstone	Sequence info	onanvil|None|None|e_onanvil	POINT	51.786	51.786	NA	DWA_A	
EXP-ANV-01-R11__2022-04-25__13-29-06	2023-01-04 15:29:59		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-29-06.MP4	60.830	29.97	ZG	ZIM	pound	Behavior	stand|None|None	POINT	51.818	51.818	NA		
EXP-ANV-01-R11__2022-04-25__12-45-10	2023-01-04 13:39:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-45-10.MP4	60.860	29.97	ZG	ZIM	pound	Behavior	stand|None|None	POINT	51.842	51.842	NA		
EXP-ANV-01-R11__2022-03-25__18-09-55	2023-01-03 15:37:26		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-09-55.MP4	60.860	29.97	ZG	SPT	seqstart	Sequence info	almendrabrown	POINT	51.885	51.885	NA		
EXP-ANV-01-R11__2022-03-25__18-09-55	2023-01-03 15:37:26		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-09-55.MP4	60.860	29.97	ZG	SPT	hammerstone	Sequence info	onanvil|None|None|e_onanvil	POINT	51.886	51.886	NA	DWA_A	
EXP-ANV-01-R11__2022-04-25__12-41-20	2023-01-04 12:59:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-41-20.MP4	60.861	29.97	ZG	BAL	pound	Behavior	stand|None|None	POINT	52.419	52.419	NA		
EXP-ANV-01-R11__2022-04-25__13-33-15	2023-01-04 15:36:08		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-33-15.MP4	60.930	29.97	ZG	subadultmale	seqend	Sequence info	relocated|None|None|None	POINT	52.486	52.486	NA		
EXP-ANV-01-R11__2022-04-25__12-51-45	2023-01-04 14:13:58		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-51-45.MP4	60.890	29.97	ZG	BAL	reposit	Behavior	peel	POINT	52.519	52.519	NA		
EXP-ANV-01-R11__2022-03-22__07-11-16	2023-01-03 13:59:38		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-11-16.MP4	60.830	29.97	ZG	juvenileunknown	pound	Behavior	stand|None|overhead	POINT	52.619	52.619	NA		
EXP-ANV-01-R11__2022-03-25__18-09-55	2023-01-03 15:37:26		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-09-55.MP4	60.860	29.97	ZG	SPT	pound	Behavior	crouch|None|None	POINT	52.653	52.653	NA		
EXP-ANV-01-R11__2022-04-25__12-45-10	2023-01-04 13:39:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-45-10.MP4	60.860	29.97	ZG	ZIM	pound	Behavior	stand|None|None	POINT	53.143	53.143	NA		
EXP-ANV-01-R11__2022-04-22__17-32-39	2023-01-03 16:39:57		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-32-39.MP4	60.860	29.97	ZG	BAL	seqstart	Sequence info	almendrabrown	POINT	53.188	53.188	NA		
EXP-ANV-01-R11__2022-04-22__17-32-39	2023-01-03 16:39:57		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-32-39.MP4	60.860	29.97	ZG	BAL	hammerstone	Sequence info	onanvil|None|None|e_onanvil	POINT	53.189	53.189	NA	DWA_A	
EXP-ANV-01-R11__2022-04-22__17-30-24	2023-01-03 16:28:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-30-24.MP4	60.890	29.97	ZG	BAL	pound	Behavior	crouch|1foot|None	POINT	53.287	53.287	NA		
EXP-ANV-01-R11__2022-03-25__17-47-34	2023-01-03 14:39:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-47-34.MP4	60.860	29.97	ZG	SMG	pound	Behavior	jump|None|None	POINT	53.554	53.554	NA		
EXP-ANV-01-R11__2022-04-25__12-42-49	2023-01-04 13:15:54		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-42-49.MP4	60.894	29.97	ZG	BAL	seqstart	Sequence info	almendrabrown	POINT	53.587	53.587	NA		
EXP-ANV-01-R11__2022-04-25__12-42-49	2023-01-04 13:15:54		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-42-49.MP4	60.894	29.97	ZG	BAL	hammerstone	Sequence info	onanvil|None|None|e_offanvilreach	POINT	53.588	53.588	NA	DWA_B	
EXP-ANV-01-R11__2022-04-25__12-41-20	2023-01-04 12:59:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-41-20.MP4	60.861	29.97	ZG	BAL	pound	Behavior	stand|1foot|None	POINT	53.687	53.687	NA		
EXP-ANV-01-R11__2022-03-25__18-09-55	2023-01-03 15:37:26		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-09-55.MP4	60.860	29.97	ZG	SPT	pound	Behavior	stand|None|None	POINT	53.820	53.820	NA		
EXP-ANV-01-R11__2022-03-20__11-43-12	2023-01-03 12:08:56		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-20__11-43-12.MP4	60.860	29.97	ZG	SPT	pound	Behavior	stand|None|None	POINT	53.854	53.854	NA		
EXP-ANV-01-R11__2022-03-16__16-59-52	2023-01-02 13:41:19		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__16-59-52.MP4	60.860	29.97	ZG	BAL	reposit	Behavior	peel	POINT	53.987	53.987	NA		
EXP-ANV-01-R11__2022-03-22__07-11-16	2023-01-03 13:59:38		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-11-16.MP4	60.830	29.97	ZG	juvenileunknown	pound	Behavior	stand|1foot|overhead	POINT	53.987	53.987	NA		
EXP-ANV-01-R11__2022-04-22__17-32-39	2023-01-03 16:39:57		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-32-39.MP4	60.860	29.97	ZG	BAL	pound	Behavior	stand|1foot|None	POINT	54.154	54.154	NA		
EXP-ANV-01-R11__2022-04-25__12-42-49	2023-01-04 13:15:54		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-42-49.MP4	60.894	29.97	ZG	BAL	pound	Behavior	crouch|1foot|None	POINT	54.388	54.388	NA		
EXP-ANV-01-R11__2022-03-25__17-47-34	2023-01-03 14:39:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-47-34.MP4	60.860	29.97	ZG	SMG	pound	Behavior	jump|None|None	POINT	54.488	54.488	NA		
EXP-ANV-01-R11__2022-04-25__12-45-10	2023-01-04 13:39:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-45-10.MP4	60.860	29.97	ZG	ZIM	pound	Behavior	stand|None|None	POINT	54.645	54.645	NA		
EXP-ANV-01-R11__2022-04-25__12-41-20	2023-01-04 12:59:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-41-20.MP4	60.861	29.97	ZG	BAL	pound	Behavior	stand|None|None	POINT	55.055	55.055	NA		
EXP-ANV-01-R11__2022-03-20__11-43-12	2023-01-03 12:08:56		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-20__11-43-12.MP4	60.860	29.97	ZG	SPT	pound	Behavior	stand|None|None	POINT	55.155	55.155	NA		
EXP-ANV-01-R11__2022-03-25__18-09-55	2023-01-03 15:37:26		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-09-55.MP4	60.860	29.97	ZG	SPT	pound	Behavior	stand|None|None	POINT	55.255	55.255	NA		
EXP-ANV-01-R11__2022-03-22__07-11-16	2023-01-03 13:59:38		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-11-16.MP4	60.830	29.97	ZG	juvenileunknown	pound	Behavior	stand|1foot|overhead	POINT	55.355	55.355	NA		
EXP-ANV-01-R11__2022-04-22__17-27-53	2023-01-03 16:22:25		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-27-53.MP4	60.860	29.97	ZG	BAL	seqend	Sequence info	opened|None|None|None	POINT	55.455	55.455	NA		
EXP-ANV-01-R11__2022-03-16__16-59-52	2023-01-02 13:41:19		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__16-59-52.MP4	60.860	29.97	ZG	BAL	reposit	Behavior	item	POINT	55.489	55.489	NA		
EXP-ANV-01-R11__2022-04-25__12-42-49	2023-01-04 13:15:54		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-42-49.MP4	60.894	29.97	ZG	BAL	pound	Behavior	crouch|None|None	POINT	55.522	55.522	NA		
EXP-ANV-01-R11__2022-04-22__17-30-24	2023-01-03 16:28:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-30-24.MP4	60.890	29.97	ZG	BAL	reposit	Behavior	item	POINT	55.656	55.656	NA		
EXP-ANV-01-R11__2022-03-22__07-08-14	2023-01-03 12:46:09		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-08-14.MP4	60.890	29.97	ZG	juvenileunknown	seqend	Sequence info	opened|None|None|None	POINT	55.756	55.756	NA		
EXP-ANV-01-R11__2022-04-22__17-32-39	2023-01-03 16:39:57		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-32-39.MP4	60.860	29.97	ZG	BAL	pound	Behavior	crouch|1foot|None	POINT	56.156	56.156	NA		
EXP-ANV-01-R11__2022-04-25__12-41-20	2023-01-04 12:59:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-41-20.MP4	60.861	29.97	ZG	BAL	pound	Behavior	jump|None|None	POINT	56.456	56.456	NA		
EXP-ANV-01-R11__2022-04-22__17-30-24	2023-01-03 16:28:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-30-24.MP4	60.890	29.97	ZG	BAL	pound	Behavior	crouch|1foot|None	POINT	56.590	56.590	NA		
EXP-ANV-01-R11__2022-04-25__12-45-10	2023-01-04 13:39:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-45-10.MP4	60.860	29.97	ZG	ZIM	pound	Behavior	stand|1foot|None	POINT	56.813	56.813	NA		
EXP-ANV-01-R11__2022-03-25__18-09-55	2023-01-03 15:37:26		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-09-55.MP4	60.860	29.97	ZG	SPT	pound	Behavior	crouch|None|None	POINT	56.857	56.857	NA		
EXP-ANV-01-R11__2022-03-22__07-11-16	2023-01-03 13:59:38		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-11-16.MP4	60.830	29.97	ZG	juvenileunknown	pound	Behavior	stand|1foot|None	POINT	56.924	56.924	NA		
EXP-ANV-01-R11__2022-04-25__13-29-06	2023-01-04 15:29:59		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-29-06.MP4	60.830	29.97	ZG	ZIM	seqend	Sequence info	opened|None|None|None	POINT	57.191	57.191	NA		
EXP-ANV-01-R11__2022-03-20__11-43-12	2023-01-03 12:08:56		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-20__11-43-12.MP4	60.860	29.97	ZG	SPT	reposit	Behavior	peel	POINT	57.457	57.457	NA		
EXP-ANV-01-R11__2022-02-23__18-18-03	2023-01-02 13:00:58		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-02-23__18-18-03.MP4	60.890	29.97	ZG	juvenileunknown	hammerstone	Sequence info	None|None|None|e_onanvil	POINT	57.500	57.500	NA		
EXP-ANV-01-R11__2022-02-23__18-18-03	2023-01-02 13:00:58		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-02-23__18-18-03.MP4	60.890	29.97	ZG	juvenileunknown	seqend	Sequence info	opened|None|None|None	POINT	57.518	57.518	NA		
EXP-ANV-01-R11__2022-03-25__17-48-46	2023-01-03 14:45:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-48-46.MP4	60.860	29.97	ZG	adultmale	seqstart	Sequence info	almendrabrown	POINT	57.624	57.624	NA		
EXP-ANV-01-R11__2022-03-25__17-48-46	2023-01-03 14:45:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-48-46.MP4	60.860	29.97	ZG	adultmale	hammerstone	Sequence info	onanvil|None|None|e_onanvil	POINT	57.625	57.625	NA	DWA_A	
EXP-ANV-01-R11__2022-04-25__12-41-20	2023-01-04 12:59:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-41-20.MP4	60.861	29.97	ZG	BAL	pound	Behavior	stand|None|None	POINT	57.658	57.658	NA		
EXP-ANV-01-R11__2022-04-22__17-30-24	2023-01-03 16:28:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-30-24.MP4	60.890	29.97	ZG	BAL	pound	Behavior	stand|1foot|None	POINT	57.925	57.925	NA		
EXP-ANV-01-R11__2022-04-22__17-32-39	2023-01-03 16:39:57		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-32-39.MP4	60.860	29.97	ZG	BAL	pound	Behavior	stand|1foot|None	POINT	58.058	58.058	NA		
EXP-ANV-01-R11__2022-03-25__17-47-34	2023-01-03 14:39:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-47-34.MP4	60.860	29.97	ZG	SMG	seqend	Sequence info	opened|None|None|None	POINT	58.458	58.458	NA		
EXP-ANV-01-R11__2022-03-25__18-08-10	2023-01-03 15:32:27		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-08-10.MP4	60.690	29.97	ZG	PEA	seqstart	Sequence info	almendrabrown	POINT	58.709	58.709	NA		
EXP-ANV-01-R11__2022-03-25__18-08-10	2023-01-03 15:32:27		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-08-10.MP4	60.690	29.97	ZG	PEA	hammerstone	Sequence info	offanvilreach|None|None|e_offanvilreach	POINT	58.710	58.710	NA	DWA_A	
EXP-ANV-01-R11__2022-04-22__17-35-50	2023-01-03 16:44:23		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-35-50.MP4	60.890	29.97	ZG	BAL	reposit	Behavior	item	POINT	58.725	58.725	NA		
EXP-ANV-01-R11__2022-03-25__18-09-55	2023-01-03 15:37:26		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-09-55.MP4	60.860	29.97	ZG	SPT	seqend	Sequence info	opened|None|None|None	POINT	58.926	58.926	NA		
EXP-ANV-01-R11__2022-03-25__17-48-46	2023-01-03 14:45:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-48-46.MP4	60.860	29.97	ZG	adultmale	pound	Behavior	stand|1foot|None	POINT	59.359	59.359	NA		
EXP-ANV-01-R11__2022-04-25__13-02-01	2023-01-04 15:03:48		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-02-01.MP4	60.860	29.97	ZG	subadultmale	seqend	Sequence info	abandoned|None|None|None	POINT	59.459	59.459	NA		
EXP-ANV-01-R11__2022-04-22__17-30-24	2023-01-03 16:28:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-30-24.MP4	60.890	29.97	ZG	BAL	pound	Behavior	stand|1foot|overhead	POINT	59.493	59.493	NA		
EXP-ANV-01-R11__2022-03-22__07-11-16	2023-01-03 13:59:38		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-11-16.MP4	60.830	29.97	ZG	juvenileunknown	seqend	Sequence info	opened|None|None|None	POINT	59.826	59.826	NA		
EXP-ANV-01-R11__2022-04-25__12-41-20	2023-01-04 12:59:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-41-20.MP4	60.861	29.97	ZG	BAL	reposit	Behavior	peel	POINT	59.893	59.893	NA		
EXP-ANV-01-R11__2022-03-16__17-06-05	2023-01-02 14:25:31		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-06-05.MP4	60.860	29.97	ZG	BAL	reposit	Behavior	peel	POINT	60.000	60.000	NA		
EXP-ANV-01-R11__2022-03-16__17-06-05	2023-01-02 14:25:31		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-06-05.MP4	60.860	29.97	ZG	BAL	seqend	Sequence info	seqcont|None|fulldisp|None	POINT	60.001	60.001	NA		
EXP-ANV-01-R11__2022-04-25__12-45-10	2023-01-04 13:39:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-45-10.MP4	60.860	29.97	ZG	ZIM	pound	Behavior	stand|None|None	POINT	60.050	60.050	NA		
EXP-ANV-01-R11__2022-03-25__18-08-10	2023-01-03 15:32:27		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-08-10.MP4	60.690	29.97	ZG	PEA	pound	Behavior	stand|None|None	POINT	60.160	60.160	NA		
EXP-ANV-01-R11__2022-04-22__17-32-39	2023-01-03 16:39:57		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-32-39.MP4	60.860	29.97	ZG	BAL	seqend	Sequence info	opened|None|None|None	POINT	60.360	60.360	NA		
EXP-ANV-01-R11__2022-03-25__17-48-46	2023-01-03 14:45:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-48-46.MP4	60.860	29.97	ZG	adultmale	pound	Behavior	stand|None|None	POINT	60.460	60.460	NA		
EXP-ANV-01-R11__2022-03-16__16-59-52	2023-01-02 13:41:19		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__16-59-52.MP4	60.860	29.97	ZG	BAL	pound	Behavior	stand|None|overhead	POINT	60.494	60.494	NA		
EXP-ANV-01-R11__2022-03-20__11-43-12	2023-01-03 12:08:56		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-20__11-43-12.MP4	60.860	29.97	ZG	SPT	seqend	Sequence info	opened|None|None|None	POINT	60.561	60.561	NA		
EXP-ANV-01-R11__2022-04-25__12-41-20	2023-01-04 12:59:04		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-41-20.MP4	60.861	29.97	ZG	BAL	pound	Behavior	stand|None|None	POINT	60.594	60.594	NA		
